Product,City,Allocated_Quantity
Psychological thriller,Frankfurt,0.0
Henley shirt,Frankfurt,0.0
Motorola Moto,Frankfurt,0.0
Lenovo ThinkPad,Frankfurt,0.0
Mineral water,Frankfurt,0.0
Root beer,Frankfurt,0.0
Cycling shorts,Frankfurt,0.0
Sofa,Frankfurt,0.0
LG G,Frankfurt,0.0
Sheath dress,Frankfurt,0.0
High heels,Frankfurt,0.0
Casual dress,Frankfurt,0.0
Sony Xperia,Frankfurt,0.0
Boyfriend jeans,Frankfurt,0.0
Khaki shorts,Frankfurt,0.0
Picture frames,Frankfurt,0.0
Cola,Frankfurt,0.0
Sculptures,Frankfurt,0.0
Cooking,Frankfurt,0.0
HP Spectre,Frankfurt,0.0
OnePlus,Frankfurt,0.0
Bluetooth headphones,Frankfurt,0.0
QLED TV,Frankfurt,0.0
Horror,Frankfurt,0.0
Low-rise jeans,Frankfurt,0.0
Loafers,Frankfurt,0.0
Espresso,Frankfurt,0.0
Fantasy,Frankfurt,0.0
MacBook,Frankfurt,0.0
Throw pillow,Frankfurt,0.0
Screwdriver set,Frankfurt,0.0
Coconut water,Frankfurt,0.0
Shift dress,Frankfurt,0.0
Sparkling water,Frankfurt,0.0
Orange juice,Frankfurt,0.0
Nightstand,Frankfurt,0.0
Adventure,Frankfurt,0.0
Bodycon dress,Frankfurt,0.0
Mystery,Frankfurt,0.0
Plasma TV,Frankfurt,0.0
Trail mix,Frankfurt,0.0
Leather jacket,Frankfurt,0.0
Refrigerator,Frankfurt,0.0
Dystopian,Frankfurt,0.0
Romance,Frankfurt,0.0
Sports headphones,Frankfurt,0.0
Acer Swift,Frankfurt,0.0
Level,Frankfurt,0.0
Tank top,Frankfurt,0.0
Plain tee,Frankfurt,0.0
Tomato juice,Frankfurt,0.0
Sandals,Frankfurt,0.0
Ginger ale,Frankfurt,0.0
Cargo shorts,Frankfurt,0.0
Latte,Frankfurt,0.0
Grape juice,Frankfurt,0.0
Suspense,Frankfurt,0.0
Running shoes,Frankfurt,0.0
Google Pixel Slate,Frankfurt,0.0
A-line dress,Frankfurt,0.0
T-shirt,Frankfurt,0.0
Straight-leg jeans,Frankfurt,0.0
Henley tee,Frankfurt,0.0
Action,Frankfurt,0.0
High-waisted jeans,Frankfurt,0.0
Desk lamps,Frankfurt,0.0
Samsung Galaxy,Frankfurt,0.0
Self-help,Frankfurt,0.0
V-neck tee,Frankfurt,0.0
Bermuda shorts,Frankfurt,0.0
Pendant lights,Frankfurt,0.0
Espadrilles,Frankfurt,0.0
Popcorn,Frankfurt,0.0
Caulking gun,Frankfurt,0.0
Books,Frankfurt,0.0
Noise-cancelling headphones,Frankfurt,0.0
Games,Frankfurt,0.0
Amazon Fire Tablet,Frankfurt,0.0
Fit and flare dress,Frankfurt,0.0
DJ headphones,Frankfurt,0.0
Long-sleeve tee,Frankfurt,0.0
Dresser,Frankfurt,0.0
Flip flops,Frankfurt,0.0
Floor lamps,Frankfurt,0.0
Apple juice,Frankfurt,0.0
4K TV,Frankfurt,0.0
Contemporary literature,Frankfurt,0.0
Business,Frankfurt,0.0
Plush toys,Frankfurt,0.0
Acer Iconia Tab,Frankfurt,0.0
Boots,Frankfurt,0.0
Chocolate mousse,Frankfurt,0.0
Literary fiction,Frankfurt,0.0
Dress shirt,Frankfurt,0.0
Food processor,Frankfurt,0.0
Quilt,Frankfurt,0.0
Bed sheet set,Frankfurt,0.0
Crew neck tee,Frankfurt,0.0
Alkaline water,Frankfurt,0.0
Science,Frankfurt,0.0
Iced tea,Frankfurt,0.0
Short stories,Frankfurt,0.0
Biography,Frankfurt,0.0
Grape soda,Frankfurt,0.0
Toothbrush holder,Frankfurt,0.0
Cream soda,Frankfurt,0.0
iPhone,Frankfurt,0.0
Artesian water,Frankfurt,0.0
Microsoft Surface Laptop,Frankfurt,0.0
Travel,Frankfurt,0.0
Chandeliers,Frankfurt,0.0
Energy drink,Frankfurt,0.0
Flavored water,Frankfurt,0.0
Chocolate fondue,Frankfurt,0.0
Thriller,Frankfurt,0.0
Bottled water,Frankfurt,0.0
Off-the-shoulder tee,Frankfurt,0.0
Microsoft Surface,Frankfurt,0.0
Samsung Notebook,Frankfurt,0.0
Bed,Frankfurt,0.0
Asus ZenBook,Frankfurt,0.0
OLED TV,Frankfurt,0.0
Swim trunks,Frankfurt,0.0
TV stand,Frankfurt,0.0
Wide-leg jeans,Frankfurt,0.0
Fruit punch,Frankfurt,0.0
iPad,Frankfurt,0.0
Clocks,Frankfurt,0.0
Towel rack,Frankfurt,0.0
Stove,Frankfurt,0.0
Pillowcase set,Frankfurt,0.0
Bathtub,Frankfurt,0.0
Table lamps,Frankfurt,0.0
Scoop neck tee,Frankfurt,0.0
Drill,Frankfurt,0.0
Shower,Frankfurt,0.0
Building blocks,Frankfurt,0.0
Bookshelf,Frankfurt,0.0
Huawei P,Frankfurt,0.0
Hoodie,Frankfurt,0.0
Desk,Frankfurt,0.0
Macchiato,Frankfurt,0.0
Oven,Frankfurt,0.0
Lenovo Tab,Frankfurt,0.0
Raglan tee,Frankfurt,0.0
Sink,Frankfurt,0.0
Track lighting,Frankfurt,0.0
Mixed fruit juice,Frankfurt,0.0
Toilet paper holder,Frankfurt,0.0
Dining table,Frankfurt,0.0
Cranberry juice,Frankfurt,0.0
Fruit snacks,Frankfurt,0.0
Flare jeans,Frankfurt,0.0
Oxfords,Frankfurt,0.0
LCD TV,Frankfurt,0.0
Toys,Frankfurt,0.0
Athletic shorts,Frankfurt,0.0
Xiaomi Mi,Frankfurt,0.0
Blazer,Frankfurt,0.0
Coffee table,Frankfurt,0.0
Wrap dress,Frankfurt,0.0
Sweatshirt,Frankfurt,0.0
Distilled water,Frankfurt,0.0
Pliers,Frankfurt,0.0
Lemon-lime soda,Frankfurt,0.0
Curtains,Frankfurt,0.0
Chocolate-covered nuts,Frankfurt,0.0
Drama,Frankfurt,0.0
Android TV,Frankfurt,0.0
Coffee beans,Frankfurt,0.0
Science fiction,Frankfurt,0.0
Modern literature,Frankfurt,0.0
Over-ear headphones,Frankfurt,0.0
Wall art,Frankfurt,0.0
Sony Xperia Tablet,Frankfurt,0.0
Studio headphones,Frankfurt,0.0
Chocolate-covered fruits,Frankfurt,0.0
Chino shorts,Frankfurt,0.0
HDR TV,Frankfurt,0.0
Crackers,Frankfurt,0.0
White chocolate,Frankfurt,0.0
Smart TV,Frankfurt,0.0
Non-fiction literature,Frankfurt,0.0
Crime,Frankfurt,0.0
Denim shorts,Frankfurt,0.0
Cheese snacks,Frankfurt,0.0
Polo shirt,Frankfurt,0.0
Bed skirt,Frankfurt,0.0
Cropped jeans,Frankfurt,0.0
Chocolate cookies,Frankfurt,0.0
Slippers,Frankfurt,0.0
Essays,Frankfurt,0.0
Flannel shirt,Frankfurt,0.0
Samsung Galaxy Tab,Frankfurt,0.0
Puffer jacket,Frankfurt,0.0
Classic literature,Frankfurt,0.0
Dishwasher,Frankfurt,0.0
Legal thriller,Frankfurt,0.0
Ceiling lights,Frankfurt,0.0
Dust ruffle,Frankfurt,0.0
Mango juice,Frankfurt,0.0
Curved TV,Frankfurt,0.0
Blouse,Frankfurt,0.0
LED TV,Frankfurt,0.0
Dell XPS,Frankfurt,0.0
Grapefruit juice,Frankfurt,0.0
Vases,Frankfurt,0.0
Pretzels,Frankfurt,0.0
Pineapple juice,Frankfurt,0.0
Chocolate bars,Frankfurt,0.0
Asus ZenPad,Frankfurt,0.0
Gaming headphones,Frankfurt,0.0
History,Frankfurt,0.0
Pomegranate juice,Frankfurt,0.0
Sneakers,Frankfurt,0.0
Mirror,Frankfurt,0.0
Skinny jeans,Frankfurt,0.0
On-ear headphones,Frankfurt,0.0
Sundress,Frankfurt,0.0
Political thriller,Frankfurt,0.0
Memoir,Frankfurt,0.0
Duvet cover,Frankfurt,0.0
Button-down shirt,Frankfurt,0.0
Mirrors,Frankfurt,0.0
Soap dispenser,Frankfurt,0.0
Varsity jacket,Frankfurt,0.0
Saw,Frankfurt,0.0
Techno-thriller,Frankfurt,0.0
Truffles,Frankfurt,0.0
Coffee maker,Frankfurt,0.0
Dark chocolate,Frankfurt,0.0
Bootcut jeans,Frankfurt,0.0
Maxi dress,Frankfurt,0.0
Utility knife,Frankfurt,0.0
In-ear headphones,Frankfurt,0.0
Mocha,Frankfurt,0.0
Detective,Frankfurt,0.0
Cocktail dress,Frankfurt,0.0
Bomber jacket,Frankfurt,0.0
Mattress topper,Frankfurt,0.0
Hammer,Frankfurt,0.0
Clothing,Frankfurt,0.0
Anthologies,Frankfurt,0.0
Distressed jeans,Frankfurt,0.0
Recessed lighting,Frankfurt,0.0
Milk chocolate,Frankfurt,0.0
Wrench,Frankfurt,0.0
Peacoat,Frankfurt,0.0
Cappuccino,Frankfurt,0.0
Rugs,Frankfurt,0.0
Ground coffee,Frankfurt,0.0
Wall sconces,Frankfurt,0.0
Beef jerky,Frankfurt,0.0
Board shorts,Frankfurt,0.0
Decorative pillows,Frankfurt,0.0
Shower curtain,Frankfurt,0.0
Instant coffee,Frankfurt,0.0
Microwave,Frankfurt,0.0
Trench coat,Frankfurt,0.0
Art supplies,Frankfurt,0.0
Huawei MediaPad,Frankfurt,0.0
Toaster,Frankfurt,0.0
Crop top,Frankfurt,0.0
Nuts,Frankfurt,0.0
Poetry,Frankfurt,0.0
Affogato,Frankfurt,0.0
Tape measure,Frankfurt,0.0
Parka,Frankfurt,0.0
Denim jacket,Frankfurt,0.0
Sofa,Sydney,0.0
Mixed fruit juice,Canberra,0.0
Cooking,Toowoomba,0.0
Fantasy,Düsseldorf,0.0
Cooking,Wollongong,0.0
Lemon-lime soda,Brisbane,0.0
Fruit punch,Glasgow,0.0
Detective,Darwin,0.0
iPhone,Nottingham,0.0
OnePlus,Montreal,0.0
Popcorn,Seattle,0.0
Sony Xperia Tablet,Mackay,0.0
Pineapple juice,Portland,0.0
Coconut water,Bremen,0.0
Sundress,Nashville,0.0
Cooking,Belfast,0.0
Literary fiction,Charlotte,0.0
4K TV,Regina,0.0
Purified water,Charlotte,0.0
Fantasy,Sydney,0.0
Psychological thriller,Baltimore,0.0
Dystopian,Virginia Beach,0.0
Desk,London,0.0
Skinny jeans,Ottawa,0.0
Orange soda,St. John's,0.0
Cocktail dress,Cardiff,0.0
Duvet cover,Virginia Beach,0.0
Romance,Nottingham,0.0
Plush toys,Brighton,0.0
Sony Xperia,Dortmund,0.0
Pineapple juice,Kitchener,0.0
LCD TV,Arlington,0.0
Samsung Galaxy Tab,San Francisco,0.0
Blouse,Duisburg,0.0
Off-the-shoulder tee,Hamburg,0.0
Android TV,Hamilton,0.0
Windbreaker,Darwin,0.0
Orange juice,Mackay,0.0
Horror,Toowoomba,0.0
Wardrobe,Nuremberg,0.0
Asus ZenBook,Bristol,0.0
Distilled water,Brisbane,0.0
Business,Saskatoon,0.0
Curved TV,Edinburgh,0.0
Ground coffee,Vancouver,0.0
Chandeliers,Melbourne,0.0
Literary fiction,Louisville,0.0
Health,Duisburg,0.0
Toilet paper holder,Bendigo,0.0
Distilled water,Seattle,0.0
Dust ruffle,Bielefeld,0.0
Raglan tee,Mesa,0.0
History,New Orleans,0.0
Scoop neck tee,Las Vegas,0.0
Over-ear headphones,Bristol,0.0
Crew neck tee,Düsseldorf,0.0
Cooking,Kelowna,0.0
Samsung Galaxy,Hull,0.0
Non-fiction literature,New York,0.0
Bootcut jeans,Newcastle upon Tyne,0.0
Khaki shorts,Leicester,0.0
Political thriller,Barrie,0.0
Short stories,Adelaide,0.0
Pretzels,Perth,0.0
Mattress topper,Birmingham,0.0
Under cabinet lighting,Dallas,0.0
Anthologies,Regina,0.0
Blender,Wichita,0.0
Nokia,Düsseldorf,0.0
Dresser,Washington,0.0
Wireless headphones,Gold Coast,0.0
Literary fiction,Las Vegas,0.0
Toys,Long Beach,0.0
Tomato juice,Geelong,0.0
Quilt,Miami,0.0
Grape soda,Calgary,0.0
Acer Iconia Tab,Leeds,0.0
Energy drink,Launceston,0.0
Duvet cover,Miami,0.0
Science,Leipzig,0.0
Candles,Newcastle,0.0
Mango juice,San Antonio,0.0
Floor lamps,Nottingham,0.0
QLED TV,Calgary,0.0
Biography,Munich,0.0
Classic literature,Gold Coast,0.0
White chocolate,Vancouver,0.0
A-line dress,Ottawa,0.0
Android TV,Fresno,0.0
Mystery,Canberra,0.0
Long-sleeve tee,Darwin,0.0
Mineral water,Bremen,0.0
Cheese snacks,London,0.0
Off-the-shoulder tee,Perth,0.0
Huawei MediaPad,Kansas City,0.0
Horror,Victoria,0.0
Chocolate-covered nuts,Brisbane,0.0
Science,Quebec City,0.0
Lemon-lime soda,Regina,0.0
Scoop neck tee,Birmingham,0.0
Coffee maker,Calgary,0.0
Nokia,Leeds,0.0
Pomegranate juice,Townsville,0.0
Grapefruit juice,Phoenix,0.0
Action,Montreal,0.0
Iced tea,Austin,0.0
Stove,Columbus,0.0
Toilet paper holder,Minneapolis,0.0
Acer Iconia Tab,Adelaide,0.0
Thriller,Vancouver,0.0
Fruit punch,Bielefeld,0.0
Biography,Melbourne,0.0
Cocktail dress,Gold Coast,0.0
Bermuda shorts,Darwin,0.0
Off-the-shoulder tee,Adelaide,0.0
Clocks,Halifax,0.0
Puzzles,Cleveland,0.0
Dystopian,Hobart,0.0
Mattress topper,Minneapolis,0.0
Puzzles,Windsor,0.0
MacBook,Toowoomba,0.0
Nightstand,Hobart,0.0
Mirror,Stuttgart,0.0
Curtains,Barrie,0.0
Cropped jeans,Leicester,0.0
Toilet paper holder,Brisbane,0.0
Wrap dress,Birmingham,0.0
V-neck tee,Fresno,0.0
Bootcut jeans,Hamburg,0.0
Plain tee,Adelaide,0.0
Wrap dress,Leicester,0.0
Nokia,Toronto,0.0
Denim shorts,Winnipeg,0.0
Xiaomi Mi,Arlington,0.0
OLED TV,Mackay,0.0
Running shoes,Duisburg,0.0
Books,Regina,0.0
Flip flops,Nottingham,0.0
Microwave,Kitchener,0.0
Candles,London,0.0
Smart TV,Cardiff,0.0
Parka,Oxford,0.0
Drill,St. John's,0.0
Sparkling water,Newcastle upon Tyne,0.0
Off-the-shoulder tee,Brighton,0.0
Cola,Duisburg,0.0
LG G,Chicago,0.0
Under cabinet lighting,Oshawa,0.0
Boots,Nottingham,0.0
Scoop neck tee,Minneapolis,0.0
Bathtub,Wuppertal,0.0
Peacoat,San Francisco,0.0
Cycling shorts,London,0.0
Sony Xperia,Halifax,0.0
Contemporary literature,Launceston,0.0
Iced tea,Winnipeg,0.0
OnePlus,Melbourne,0.0
Ground coffee,Bonn,0.0
High heels,Canberra,0.0
White chocolate,Portland,0.0
Huawei MediaPad,Bendigo,0.0
Clocks,Manchester,0.0
Lenovo Tab,Berlin,0.0
Saw,Miami,0.0
Wall art,Oshawa,0.0
Crew neck tee,Brighton,0.0
LED TV,Memphis,0.0
High heels,Birmingham,0.0
Mystery,Nashville,0.0
Running shoes,Las Vegas,0.0
Energy drink,Plymouth,0.0
Bookshelf,Kelowna,0.0
Huawei P,Sheffield,0.0
Political thriller,Liverpool,0.0
Slippers,Launceston,0.0
Flannel shirt,Louisville,0.0
Grapefruit juice,Denver,0.0
Cola,Albury-Wodonga,0.0
Literary fiction,Hull,0.0
Grape soda,Saskatoon,0.0
Literary fiction,Newcastle,0.0
Wall art,Essen,0.0
Motorola Moto,Wuppertal,0.0
Health,Bonn,0.0
Essays,Regina,0.0
Orange juice,Nottingham,0.0
Spring water,Wuppertal,0.0
Ginger ale,Milwaukee,0.0
Wall art,London,0.0
Cranberry juice,Ottawa,0.0
Ceiling lights,Cardiff,0.0
Chocolate mousse,Jacksonville,0.0
Health,Toowoomba,0.0
Plain tee,London,0.0
Decorative pillows,Barrie,0.0
Wrench,Geelong,0.0
Ginger ale,Hobart,0.0
Trail mix,Manchester,0.0
Chandeliers,Edinburgh,0.0
Espresso,Nottingham,0.0
Health,Geelong,0.0
Huawei MediaPad,Brisbane,0.0
Boots,Wuppertal,0.0
Flip flops,Plymouth,0.0
Amazon Fire Tablet,Regina,0.0
Samsung Galaxy,Münster,0.0
Track lighting,Southampton,0.0
Duvet cover,Munich,0.0
Mystery,Stuttgart,0.0
Off-the-shoulder tee,Edmonton,0.0
Desk lamps,Montreal,0.0
Motorola Moto,Plymouth,0.0
Chocolate-covered fruits,Geelong,0.0
Khaki shorts,Windsor,0.0
Self-help,Houston,0.0
Towel rack,Darwin,0.0
Boyfriend jeans,Bielefeld,0.0
Toilet paper holder,Cleveland,0.0
Tank top,Munich,0.0
Americano,Ottawa,0.0
Thriller,Ballarat,0.0
Nightstand,Sheffield,0.0
Crop top,San Francisco,0.0
Flip flops,Long Beach,0.0
Sweatshirt,Las Vegas,0.0
Coconut water,Toowoomba,0.0
Swim trunks,Dortmund,0.0
Cranberry juice,Hobart,0.0
Table lamps,Bielefeld,0.0
Alkaline water,Arlington,0.0
Xiaomi Mi,Kelowna,0.0
Iced tea,Omaha,0.0
Trail mix,London,0.0
Thriller,Halifax,0.0
Beef jerky,Kansas City,0.0
Mystery,Albury-Wodonga,0.0
Acer Iconia Tab,Plymouth,0.0
Board shorts,Darwin,0.0
Low-rise jeans,Miami,0.0
Building blocks,Austin,0.0
Decorative pillows,Wuppertal,0.0
Fit and flare dress,Belfast,0.0
Biography,San Francisco,0.0
Straight-leg jeans,Sheffield,0.0
Long-sleeve tee,Winnipeg,0.0
Shower curtain,Cologne,0.0
Candles,Cardiff,0.0
Bottled water,Ballarat,0.0
Pliers,Oxford,0.0
T-shirt,Nottingham,0.0
Cocktail dress,Darwin,0.0
Essays,Bristol,0.0
Distilled water,Las Vegas,0.0
Oxfords,Brighton,0.0
Coconut water,Launceston,0.0
Chocolate cookies,Atlanta,0.0
Psychological thriller,Denver,0.0
Fit and flare dress,Quebec City,0.0
Romance,Houston,0.0
Sports equipment,Leicester,0.0
Tank top,Kelowna,0.0
Cappuccino,Edinburgh,0.0
Political thriller,Portland,0.0
Asus ZenPad,Phoenix,0.0
Sony Xperia,Sheffield,0.0
Beef jerky,Newcastle upon Tyne,0.0
Flannel shirt,St. John's,0.0
Candles,Townsville,0.0
Mystery,Düsseldorf,0.0
Espresso,Oklahoma City,0.0
Grape soda,Cardiff,0.0
Orange juice,Ballarat,0.0
Smart TV,Sydney,0.0
Sculptures,Vancouver,0.0
Truffles,Hull,0.0
Adventure,Ballarat,0.0
Bed sheet set,Montreal,0.0
Off-the-shoulder tee,Victoria,0.0
Hammer,Calgary,0.0
Loafers,Dortmund,0.0
Raglan tee,Seattle,0.0
Stove,London,0.0
Google Pixel,Portland,0.0
Coffee table,San Diego,0.0
Boots,Vancouver,0.0
Sculptures,Hamburg,0.0
Coffee table,Perth,0.0
Dining table,Plymouth,0.0
Off-the-shoulder tee,Regina,0.0
Bed skirt,Leicester,0.0
Oven,Hamburg,0.0
Contemporary literature,Barrie,0.0
Sofa,Launceston,0.0
Henley tee,Leicester,0.0
LCD TV,Newcastle,0.0
Low-rise jeans,Dortmund,0.0
Cargo shorts,Quebec City,0.0
Historical fiction,Sacramento,0.0
Blender,Dresden,0.0
Raglan tee,Vancouver,0.0
Suspense,Raleigh,0.0
Pineapple juice,Newcastle,0.0
Samsung Galaxy,Belfast,0.0
Sheath dress,Berlin,0.0
Chocolate-covered fruits,Hamilton,0.0
Thriller,Leipzig,0.0
Purified water,Hamilton,0.0
Ginger ale,Colorado Springs,0.0
Alkaline water,Bremen,0.0
Duvet cover,Vancouver,0.0
Iced tea,Tucson,0.0
Cycling shorts,Leipzig,0.0
Biography,Bendigo,0.0
Polo shirt,Liverpool,0.0
Samsung Galaxy Tab,Edinburgh,0.0
Asus ZenPad,Dortmund,0.0
LCD TV,Manchester,0.0
Energy drink,Sheffield,0.0
Button-down shirt,Brighton,0.0
Pillowcase set,Brighton,0.0
Cream soda,Cardiff,0.0
Cropped jeans,Toronto,0.0
Psychology,Cardiff,0.0
Bermuda shorts,Kelowna,0.0
Flip flops,Sydney,0.0
iPhone,Manchester,0.0
Lemon-lime soda,Kelowna,0.0
Polo shirt,Bonn,0.0
Sculptures,Mesa,0.0
Google Pixel,Kansas City,0.0
Sofa,Saskatoon,0.0
Candles,Wichita,0.0
Huawei P,Oklahoma City,0.0
Wide-leg jeans,Canberra,0.0
Wide-leg jeans,Gold Coast,0.0
Plain tee,Baltimore,0.0
Puzzles,Saskatoon,0.0
Horror,Winnipeg,0.0
Pineapple juice,Toronto,0.0
Raglan tee,Cairns,0.0
Running shoes,Stuttgart,0.0
Artesian water,Wuppertal,0.0
Mixed fruit juice,Mackay,0.0
Chino shorts,Hull,0.0
Nokia,Cologne,0.0
Truffles,Ballarat,0.0
Henley tee,Barrie,0.0
Historical fiction,Quebec City,0.0
Crop top,Darwin,0.0
Fantasy,Hamilton,0.0
Self-help,Bremen,0.0
Scoop neck tee,Oakland,0.0
Long-sleeve tee,Perth,0.0
Bootcut jeans,San Antonio,0.0
Building blocks,Wollongong,0.0
Maxi dress,Oxford,0.0
Blender,Birmingham,0.0
Desk,Winnipeg,0.0
Google Pixel,Vancouver,0.0
Smart TV,Phoenix,0.0
Historical fiction,Albury-Wodonga,0.0
Chino shorts,Houston,0.0
OLED TV,Kitchener,0.0
Coconut water,Winnipeg,0.0
Sony Xperia,Canberra,0.0
Chandeliers,Glasgow,0.0
Adventure,Bonn,0.0
Mango juice,Dresden,0.0
Mystery,Wuppertal,0.0
Swim trunks,Sacramento,0.0
Mystery,London,0.0
HP Spectre,Las Vegas,0.0
Henley tee,Toronto,0.0
Essays,Kansas City,0.0
Cooking,Phoenix,0.0
Utility knife,Stuttgart,0.0
LG Gram,Philadelphia,0.0
Self-help,Leicester,0.0
Cheese snacks,Hamilton,0.0
Smart TV,Berlin,0.0
Apple juice,Tulsa,0.0
Distressed jeans,Austin,0.0
Mango juice,Birmingham,0.0
Motorola Moto,Denver,0.0
Non-fiction literature,Dortmund,0.0
Biography,Sheffield,0.0
Loafers,Munich,0.0
Bed skirt,Wuppertal,0.0
Energy drink,Brighton,0.0
History,San Diego,0.0
Wardrobe,Indianapolis,0.0
Building blocks,Dresden,0.0
Chocolate cookies,St. John's,0.0
Motorola Moto,Dortmund,0.0
Mystery,Bristol,0.0
Flavored water,Sydney,0.0
Bed,Toronto,0.0
Huawei MediaPad,Kitchener,0.0
Flavored water,Cologne,0.0
Science,Nottingham,0.0
Horror,Darwin,0.0
Truffles,Plymouth,0.0
Alkaline water,Leipzig,0.0
Skorts,Dortmund,0.0
Boyfriend jeans,Bristol,0.0
Cooking,Manchester,0.0
Mineral water,Leicester,0.0
Asus ZenBook,Berlin,0.0
Smart TV,Gold Coast,0.0
Plush toys,Halifax,0.0
Desk,Indianapolis,0.0
Coffee maker,Leipzig,0.0
Huawei MediaPad,Boston,0.0
HDR TV,Hull,0.0
Self-help,Bendigo,0.0
Rugs,Munich,0.0
Orange soda,Launceston,0.0
Sony Xperia Tablet,Berlin,0.0
Samsung Galaxy Tab,Ballarat,0.0
Google Pixel Slate,Canberra,0.0
Business,Hull,0.0
Energy drink,San Jose,0.0
Huawei MediaPad,St. John's,0.0
Oxfords,Kitchener,0.0
Horror,Detroit,0.0
Self-help,Phoenix,0.0
Samsung Galaxy,Düsseldorf,0.0
Xiaomi Mi,Long Beach,0.0
Candles,Essen,0.0
Picture frames,Southampton,0.0
Nokia,Kansas City,0.0
Sparkling water,Victoria,0.0
Energy drink,Barrie,0.0
Boyfriend jeans,Los Angeles,0.0
Dishwasher,Hobart,0.0
Boyfriend jeans,Kansas City,0.0
Scoop neck tee,Belfast,0.0
Mango juice,Edinburgh,0.0
Pliers,London,0.0
Fit and flare dress,Montreal,0.0
Fruit snacks,Ballarat,0.0
Noise-cancelling headphones,Tulsa,0.0
Historical fiction,Kitchener,0.0
Distressed jeans,Wollongong,0.0
Parka,Munich,0.0
Xiaomi Mi,Bremen,0.0
Nokia,Detroit,0.0
Comforter,Bielefeld,0.0
Sweatshirt,Hanover,0.0
Crew neck tee,Halifax,0.0
Flavored water,Münster,0.0
Wrap dress,Toronto,0.0
Science fiction,Hull,0.0
Board shorts,Wollongong,0.0
Boots,Cardiff,0.0
OnePlus,Bielefeld,0.0
LCD TV,Townsville,0.0
Contemporary literature,Albury-Wodonga,0.0
Mirrors,Gold Coast,0.0
Fruit punch,Cologne,0.0
Dresser,Memphis,0.0
Techno-thriller,Essen,0.0
Boyfriend jeans,Saskatoon,0.0
Maxi dress,Barrie,0.0
Google Pixel Slate,Oshawa,0.0
Coconut water,Hamburg,0.0
Boyfriend jeans,Oakland,0.0
Plasma TV,Houston,0.0
Off-the-shoulder tee,Edinburgh,0.0
Huawei MediaPad,Sheffield,0.0
Rugs,Sacramento,0.0
Modern literature,Munich,0.0
Non-fiction literature,Oakland,0.0
Bathtub,Dresden,0.0
Lemon-lime soda,Newcastle upon Tyne,0.0
Historical fiction,Canberra,0.0
Plasma TV,Wuppertal,0.0
Running shoes,San Diego,0.0
Curtains,Hamburg,0.0
Blazer,Wollongong,0.0
Beef jerky,Saskatoon,0.0
History,Münster,0.0
Hoodie,El Paso,0.0
Spring water,Chicago,0.0
Cooking,Nashville,0.0
Rugs,Baltimore,0.0
Horror,Las Vegas,0.0
Pliers,Leeds,0.0
Long-sleeve tee,Minneapolis,0.0
Pretzels,Washington,0.0
OnePlus,Nuremberg,0.0
Spring water,Ballarat,0.0
Dining table,Geelong,0.0
History,Louisville,0.0
Chocolate mousse,Omaha,0.0
Oven,Brighton,0.0
Travel,Cairns,0.0
Gaming headphones,Melbourne,0.0
Flavored water,Brighton,0.0
Toothbrush holder,Ballarat,0.0
Energy drink,Geelong,0.0
Bottled water,Leipzig,0.0
Espadrilles,Leipzig,0.0
Scoop neck tee,Oklahoma City,0.0
Microsoft Surface Laptop,Albury-Wodonga,0.0
Anthologies,Adelaide,0.0
Bookshelf,Oakland,0.0
V-neck tee,Düsseldorf,0.0
Smart TV,Columbus,0.0
Sports equipment,Kelowna,0.0
Energy drink,Albury-Wodonga,0.0
Fantasy,Jacksonville,0.0
Studio headphones,Cologne,0.0
Swim trunks,Toronto,0.0
Educational kits,Oklahoma City,0.0
Orange juice,Austin,0.0
Button-down shirt,Cleveland,0.0
Picture frames,Arlington,0.0
Granola bars,San Antonio,0.0
Caulking gun,Glasgow,0.0
TV stand,Plymouth,0.0
Huawei P,San Jose,0.0
Sandals,Adelaide,0.0
Curtains,Cairns,0.0
Pomegranate juice,Birmingham,0.0
Fantasy,Oshawa,0.0
Sparkling water,Plymouth,0.0
Vases,Milwaukee,0.0
Desk,Victoria,0.0
Huawei P,Oshawa,0.0
Long-sleeve tee,Brighton,0.0
Mineral water,Long Beach,0.0
Cocktail dress,Perth,0.0
Cappuccino,Bristol,0.0
Mirrors,Darwin,0.0
Psychology,Darwin,0.0
OnePlus,Münster,0.0
Psychology,Ballarat,0.0
Long-sleeve tee,Kitchener,0.0
Samsung Galaxy,Leipzig,0.0
Granola bars,Adelaide,0.0
Travel,Raleigh,0.0
V-neck tee,Oakland,0.0
Running shoes,Oxford,0.0
White chocolate,Berlin,0.0
Alkaline water,Duisburg,0.0
Motorola Moto,Gold Coast,0.0
Mango juice,Essen,0.0
Microsoft Surface,Bielefeld,0.0
Henley tee,Calgary,0.0
Shift dress,Duisburg,0.0
Nokia,Dortmund,0.0
Purified water,Oshawa,0.0
Sports headphones,Boston,0.0
History,Melbourne,0.0
Memoir,Bonn,0.0
Chino shorts,Edinburgh,0.0
Cycling shorts,Plymouth,0.0
Boots,Indianapolis,0.0
Lemon-lime soda,Toowoomba,0.0
Wardrobe,Gold Coast,0.0
Skorts,Toronto,0.0
Spring water,Stuttgart,0.0
Huawei P,Cairns,0.0
Travel,Perth,0.0
Sneakers,Townsville,0.0
Coffee maker,Bielefeld,0.0
Cooking,Hanover,0.0
